id,technology,published,updated,title,summary,authors
http://arxiv.org/abs/1705.02042v2,Neurotechnology,2017-05-04T22:54:54Z,2017-07-13T14:37:34Z,Exponential scaling of neural algorithms - a future beyond Moore's Law?,"  Although the brain has long been considered a potential inspiration for
future computing, Moore's Law - the scaling property that has seen revolutions
in technologies ranging from supercomputers to smart phones - has largely been
driven by advances in materials science. As the ability to miniaturize
transistors is coming to an end, there is increasing attention on new
approaches to computation, including renewed enthusiasm around the potential of
neural computation. This paper describes how recent advances in
neurotechnologies, many of which have been aided by computing's rapid
progression over recent decades, are now reigniting this opportunity to bring
neural computation insights into broader computing applications. As we
understand more about the brain, our ability to motivate new computing
paradigms with continue to progress. These new approaches to computing, which
we are already seeing in techniques such as deep learning and neuromorphic
hardware, will themselves improve our ability to learn about the brain and
accordingly can be projected to give rise to even further insights. This paper
will describe how this positive feedback has the potential to change the
complexion of how computing sciences and neurosciences interact, and suggests
that the next form of exponential scaling in computing may emerge from our
progressive understanding of the brain.
",['James B. Aimone']
id,technology,published,updated,title,summary,authors
http://arxiv.org/abs/2206.06276v1,Reusable launch vehicle,2022-06-13T16:03:35Z,2022-06-13T16:03:35Z,On the reusability of samples in active learning,"  An interesting but not extensively studied question in active learning is
that of sample reusability: to what extent can samples selected for one learner
be reused by another? This paper explains why sample reusability is of
practical interest, why reusability can be a problem, how reusability could be
improved by importance-weighted active learning, and which obstacles to
universal reusability remain. With theoretical arguments and practical
demonstrations, this paper argues that universal reusability is impossible.
Because every active learning strategy must undersample some areas of the
sample space, learners that depend on the samples in those areas will learn
more from a random sample selection. This paper describes several experiments
with importance-weighted active learning that show the impact of the
reusability problem in practice. The experiments confirmed that universal
reusability does not exist, although in some cases -- on some datasets and with
some pairs of classifiers -- there is sample reusability. Finally, this paper
explores the conditions that could guarantee the reusability between two
classifiers.
","['Gijs van Tulder', 'Marco Loog']"
http://arxiv.org/abs/1409.2223v1,Reusable launch vehicle,2014-09-08T07:10:37Z,2014-09-08T07:10:37Z,"Assessment of classification techniques on predicting success or failure
  of Software reusability","  Assessment of classification techniques on predicting success or failure of
Software reusability
","['Nahid Hajizadeh', 'Manijeh Keshtgari', 'Marzieh Ahmadzadeh']"
http://arxiv.org/abs/1205.0289v2,Reusable launch vehicle,2012-05-01T23:47:56Z,2012-05-22T21:53:00Z,On the Power of Reusable Magic States,"  In this paper we study reusable magic states. These states are a special
subset of the standard magic states. Once distilled, reusable magic states can
be used, repeatedly, to apply some unitary U. Given this property, reusable
magic states have the potential to greatly lower qubit and gate overheads in
fault-tolerant quantum computation. While these states are promising, we
provide a strong argument for their limited computational power. Specifically,
we show that if reusable magic states can be used to apply non-Clifford
unitaries, then we can exploit them to efficiently simulate poly-sized quantum
circuits on a classical computer.
",['Jonas T. Anderson']
http://arxiv.org/abs/2304.03377v1,Reusable launch vehicle,2023-04-06T21:13:53Z,2023-04-06T21:13:53Z,"Leveraging Reusability: Improved Competitive Ratio of Greedy for
  Reusable Resources","  We study online weighted bipartite matching of reusable resources where an
adversarial sequence of requests for resources arrive over time. A resource
that is matched is 'used' for a random duration, drawn independently from a
resource-dependent distribution, after which it returns and is able to be
matched again. We study the performance of the greedy policy, which matches
requests to the resource that yields the highest reward. Previously, it was
known that the greedy policy is 1/2 competitive against a clairvoyant benchmark
that knows the request sequence in advance. In this work, we improve this
result by introducing a parameter that quantifies the degree of reusability of
the resources. Specifically, if p represents the smallest probability over the
usage distributions that a matched resource returns in one time step, the
greedy policy achieves a competitive ratio of $1/(2-p)$. Furthermore, when the
usage distributions are geometric, we establish a stronger competitive ratio of
$(1+p)/2$, which we demonstrate to be tight. Both of these results align with
the known results in the two extreme scenarios: p = 0 corresponds to
non-reusable resources, where 1/2 is known to be tight, while p = 1 corresponds
to every resource returning immediately, where greedy is the optimal policy and
hence the competitive ratio is 1. Finally, we show that both results are robust
to approximations of the greedy policy. Our work demonstrates that the
reusability of resources can enhance performance compared to the non-reusable
setting, and that a simple greedy policy suffices when the degree of
reusability is high. Our insights contribute to the understanding of how
resource reusability can influence the performance of online algorithms, and
highlight the potential for improved performance as the degree of reusability
increases.
","['Jackie Baek', 'Shixin Wang']"
http://arxiv.org/abs/1210.8011v1,Reusable launch vehicle,2012-10-30T13:57:19Z,2012-10-30T13:57:19Z,Reusability Framework for Cloud Computing,"  Cloud based development is a challenging task for several software
engineering projects, especially for those which needs development with
reusability. Present time of cloud computing is allowing new professional
models for using the software development. The expected upcoming trend of
computing is assumed to be this cloud computing because of speed of application
deployment, shorter time to market, and lower cost of operation. Until Cloud Co
mputing Reusability Model is considered a fundamental capability, the speed of
developing services is very slow. Th is paper spreads cloud computing with
component based development named Cloud Co mputing Reusability Model (CCR) and
enable reusability in cloud computing. In this paper Cloud Co mputing
Reusability Model has been proposed. The model has been validated by Cloudsim
an d experimental result shows that reusability based cloud computing approach
is effective in minimizing cost and time to market.
","['Sukhpal Singh', 'Rishideep Singh']"
http://arxiv.org/abs/2111.07002v1,Reusable launch vehicle,2021-11-13T00:19:03Z,2021-11-13T00:19:03Z,Refactoring for Reuse: An Empirical Study,"  Refactoring is the de-facto practice to optimize software health. While
several studies propose refactoring strategies to optimize software design
through applying design patterns and removing design defects, little is known
about how developers actually refactor their code to improve its reuse.
Therefore, we extract, from 1,828 open-source projects, a set of refactorings
that were intended to improve the software reusability. We analyze the impact
of reusability refactorings on the state-of-the-art reusability metrics, and we
compare the distribution of reusability refactoring types, with the
distribution of the remaining mainstream refactorings. Overall, we found that
the distribution of refactoring types, applied in the context of reusability,
is different from the distribution of refactoring types in mainstream
development. In the refactorings performed to improve reusability, source files
are subject to more design-level types of refactorings. Reusability
refactorings significantly impact, high-level code elements, such as packages,
classes, and methods, while typical refactorings, impact all code elements,
including identifiers, and parameters. These findings provide practical
insights into the current practice of refactoring in the context of code reuse
involving the act of refactoring.
","['Eman Abdullah AlOmar', 'Tianjia Wang', 'Vaibhavi Raut', 'Mohamed Wiem Mkaouer', 'Christian Newman', 'Ali Ouni']"
http://arxiv.org/abs/2309.07291v1,Reusable launch vehicle,2023-09-13T20:17:43Z,2023-09-13T20:17:43Z,Reusability Challenges of Scientific Workflows: A Case Study for Galaxy,"  Scientific workflow has become essential in software engineering because it
provides a structured approach to designing, executing, and analyzing
scientific experiments. Software developers and researchers have developed
hundreds of scientific workflow management systems so scientists in various
domains can benefit from them by automating repetitive tasks, enhancing
collaboration, and ensuring the reproducibility of their results. However, even
for expert users, workflow creation is a complex task due to the dramatic
growth of tools and data heterogeneity. Thus, scientists attempt to reuse
existing workflows shared in workflow repositories. Unfortunately, several
challenges prevent scientists from reusing those workflows. In this study, we
thus first attempted to identify those reusability challenges. We also offered
an action list and evidence-based guidelines to promote the reusability of
scientific workflows. Our intensive manual investigation examined the
reusability of existing workflows and exposed several challenges. The
challenges preventing reusability include tool upgrading, tool support
unavailability, design flaws, incomplete workflows, failure to load a workflow,
etc. Such challenges and our action list offered guidelines to future workflow
composers to create better workflows with enhanced reusability. In the future,
we plan to develop a recommender system using reusable workflows that can
assist scientists in creating effective and error-free workflows.
","['Khairul Alam', 'Banani Roy', 'Alexander Serebrenik']"
http://arxiv.org/abs/2405.04021v1,Reusable launch vehicle,2024-05-07T05:48:02Z,2024-05-07T05:48:02Z,"Robust and Reusable Fuzzy Extractors for Low-entropy Rate Randomness
  Sources","  Fuzzy extractors (FE) are cryptographic primitives that extract reliable
cryptographic key from noisy real world random sources such as biometric
sources. The FE generation algorithm takes a source sample, extracts a key and
generates some helper data that will be used by the reproduction algorithm to
recover the key. Reusability of FE guarantees that security holds when FE is
used multiple times with the same source, and robustness of FE requires
tampering with the helper data be detectable.
  In this paper, we consider information theoretic FEs, define a strong notion
of reusability, and propose strongly robust and reusable FEs (srrFE) that
provides the strongest combined notion of reusability and robustness for FEs.
We give two constructions, one for reusable FEs and one for srrFE with
information theoretic (IT) security for structured sources. The constructions
are for structured sources and use sample-then-lock approach. We discuss each
construction and show their unique properties in relation to existing work.
  Construction 2 is the first robust and reusable FE with IT-security without
assuming random oracle. The robustness is achieved by using an IT-secure MAC
with security against key-shift attack, which can be of independent interest.
","['Somnath Panja', 'Shaoquan Jiang', 'Reihaneh Safavi-Naini']"
http://arxiv.org/abs/1903.04165v2,Reusable launch vehicle,2019-03-11T08:18:32Z,2019-03-16T09:16:07Z,"Object-oriented requirements: reusable, understandable, verifiable","  Insufficient requirements reusability, understandability and verifiability
jeopardize software projects. Empirical studies show little success in
improving these qualities separately. Applying object-oriented thinking to
requirements leads to their unified treatment. An online library of reusable
requirement templates implements recurring requirement structures, offering a
starting point for practicing the unified approach.
",['Alexandr Naumchev']
http://arxiv.org/abs/1007.5123v1,Reusable launch vehicle,2010-07-29T06:53:20Z,2010-07-29T06:53:20Z,"Building Reusable Software Component For Optimization Check in ABAP
  Coding","  Software component reuse is the software engineering practice of developing
new software products from existing components. A reuse library or component
reuse repository organizes stores and manages reusable components. This paper
describes how a reusable component is created, how it reuses the function and
checking if optimized code is being used in building programs and applications.
Finally providing coding guidelines, standards and best practices used for
creating reusable components and guidelines and best practices for making
configurable and easy to use.
","['P. Shireesha', 'S. S. V. N. Sharma']"
http://arxiv.org/abs/1207.1173v1,Reusable launch vehicle,2012-07-05T07:22:15Z,2012-07-05T07:22:15Z,"A Comprehensive Model to achieve Service Reusability for Multi level
  stakeholders using Non-Functional attributes of Service Oriented Architecture","  SOA is a prominent paradigm for accomplishing reuse of services. Service
reusability is one dominant factor which has a greater influence on achieving
quality in SOA systems. There exists sufficient research in this area and
researchers have contributed many works towards achieving quality in SOA
systems but much emphasis was not provided on service reusability [1] [2] [3].
Few authors have addressed reusability factor with limited non-functional
attributes. Our study focuses on identifying the non-functional attributes
which have major or greater influence towards obtaining reusability in SOA
systems. The objective of this study goes into the next level, to categorize
the non-functional attributes on multi stakeholder's perspective i.e. Service
Consumer, Service Provider and Service Developer which paves the way to build a
comprehensive quality model for achieving Service Reusability
","['Shanmugasundaram G.', 'V. Prasanna Venkatesan', 'C. Punitha Devi']"
http://arxiv.org/abs/2303.14959v1,Reusable launch vehicle,2023-03-27T07:45:14Z,2023-03-27T07:45:14Z,Some Initial Guidelines for Building Reusable Quantum Oracles,"  The evolution of quantum hardware is highlighting the need for advances in
quantum software engineering that help developers create quantum software with
good quality attributes. Specifically, reusability has been traditionally
considered an important quality attribute in terms of efficiency of cost and
effort. Increasing the reusability of quantum software will help developers
create more complex solutions, by reusing simpler components, with better
quality attributes, as long as the reused components have also these
attributes. This work focuses on the reusability of oracles, a well-known
pattern of quantum algorithms that can be used to perform functions used as
input by other algorithms. In particular, in this work, we present several
guidelines for making reusable quantum oracles. These guidelines include three
different levels for oracle reuse: the ideas inspiring the oracle, the function
which creates the oracle, and the oracle itself. To demonstrate these
guidelines, two different implementations of a range of integers oracle have
been built by reusing simpler oracles. The quality of these implementations is
evaluated in terms of functionality and quantum circuit depth. Then, we provide
an example of documentation following the proposed guidelines for both
implementations to foster reuse of the provided oracles. This work aims to be a
first point of discussion towards quantum software reusability. Additional work
is needed to establish more specific criteria for quantum software reusability.
","['Javier Sanchez-Rivero', 'Daniel Talaván', 'Jose Garcia-Alonso', 'Antonio Ruiz-Cortés', 'Juan Manuel Murillo']"
http://arxiv.org/abs/2310.06541v1,Reusable launch vehicle,2023-10-10T11:40:20Z,2023-10-10T11:40:20Z,"Realizing Stabilized Landing for Computation-Limited Reusable Rockets: A
  Quantum Reinforcement Learning Approach","  The advent of reusable rockets has heralded a new era in space exploration,
reducing the costs of launching satellites by a significant factor. Traditional
rockets were disposable, but the design of reusable rockets for repeated use
has revolutionized the financial dynamics of space missions. The most critical
phase of reusable rockets is the landing stage, which involves managing the
tremendous speed and attitude for safe recovery. The complexity of this task
presents new challenges for control systems, specifically in terms of precision
and adaptability. Classical control systems like the
proportional-integral-derivative (PID) controller lack the flexibility to adapt
to dynamic system changes, making them costly and time-consuming to redesign of
controller. This paper explores the integration of quantum reinforcement
learning into the control systems of reusable rockets as a promising
alternative. Unlike classical reinforcement learning, quantum reinforcement
learning uses quantum bits that can exist in superposition, allowing for more
efficient information encoding and reducing the number of parameters required.
This leads to increased computational efficiency, reduced memory requirements,
and more stable and predictable performance. Due to the nature of reusable
rockets, which must be light, heavy computers cannot fit into them. In the
reusable rocket scenario, quantum reinforcement learning, which has reduced
memory requirements due to fewer parameters, is a good solution.
","['Gyu Seon Kim', 'JaeHyun Chung', 'Soohyun Park']"
http://arxiv.org/abs/1411.1102v1,Reusable launch vehicle,2014-11-04T22:48:59Z,2014-11-04T22:48:59Z,"Enhancing software module reusability using port plug-ins: an experiment
  with the iCub robot","  Systematically developing high--quality reusable software components is a
difficult task and requires careful design to find a proper balance between
potential reuse, functionalities and ease of implementation. Extendibility is
an important property for software which helps to reduce cost of development
and significantly boosts its reusability. This work introduces an approach to
enhance components reusability by extending their functionalities using
plug-ins at the level of the connection points (ports). Application--dependent
functionalities such as data monitoring and arbitration can be implemented
using a conventional scripting language and plugged into the ports of
components. The main advantage of our approach is that it avoids to introduce
application--dependent modifications to existing components, thus reducing
development time and fostering the development of simpler and therefore more
reusable components. Another advantage of our approach is that it reduces
communication and deployment overheads as extra functionalities can be added
without introducing additional modules.
","['Ali Paikan', 'Vadim Tikhanoff', 'Giorgio Metta', 'Lorenzo Natale']"
http://arxiv.org/abs/1608.00466v2,Reusable launch vehicle,2016-08-01T15:14:08Z,2016-10-10T03:57:26Z,"Learning Semantically Coherent and Reusable Kernels in Convolution
  Neural Nets for Sentence Classification","  The state-of-the-art CNN models give good performance on sentence
classification tasks. The purpose of this work is to empirically study
desirable properties such as semantic coherence, attention mechanism and
reusability of CNNs in these tasks. Semantically coherent kernels are
preferable as they are a lot more interpretable for explaining the decision of
the learned CNN model. We observe that the learned kernels do not have semantic
coherence. Motivated by this observation, we propose to learn kernels with
semantic coherence using clustering scheme combined with Word2Vec
representation and domain knowledge such as SentiWordNet. We suggest a
technique to visualize attention mechanism of CNNs for decision explanation
purpose. Reusable property enables kernels learned on one problem to be used in
another problem. This helps in efficient learning as only a few additional
domain specific filters may have to be learned. We demonstrate the efficacy of
our core ideas of learning semantically coherent kernels and leveraging
reusable kernels for efficient learning on several benchmark datasets.
Experimental results show the usefulness of our approach by achieving
performance close to the state-of-the-art methods but with semantic and
reusable properties.
","['Madhusudan Lakshmana', 'Sundararajan Sellamanickam', 'Shirish Shevade', 'Keerthi Selvaraj']"
http://arxiv.org/abs/2010.02756v2,Reusable launch vehicle,2020-10-06T14:21:05Z,2023-05-31T04:06:15Z,Learning Diverse Options via InfoMax Termination Critic,"  We consider the problem of autonomously learning reusable temporally extended
actions, or options, in reinforcement learning. While options can speed up
transfer learning by serving as reusable building blocks, learning reusable
options for unknown task distribution remains challenging. Motivated by the
recent success of mutual information (MI) based skill learning, we hypothesize
that more diverse options are more reusable. To this end, we propose a method
for learning termination conditions of options by maximizing MI between options
and corresponding state transitions. We derive a scalable approximation of this
MI maximization via gradient ascent, yielding the InfoMax Termination Critic
(IMTC) algorithm. Our experiments demonstrate that IMTC significantly improves
the diversity of learned options without extrinsic rewards combined with an
intrinsic option learning method. Moreover, we test the reusability of learned
options by transferring options into various tasks, confirming that IMTC helps
quick adaptation, especially in complex domains where an agent needs to
manipulate objects.
","['Yuji Kanagawa', 'Tomoyuki Kaneko']"
http://arxiv.org/abs/2309.15175v1,Reusable launch vehicle,2023-09-26T18:19:38Z,2023-09-26T18:19:38Z,"Large scale reuse of microservices using DevOps and InnerSource
  practices -- A longitudinal case study","  Contemporary practices such as InnerSource and DevOps promote software reuse.
This study investigates the implications of using contemporary practices on
software reuse. In particular, we investigate the costs, benefits, challenges,
and potential improvements in contemporary reuse at Ericsson. We performed the
study in two phases: a) the initial data collection based on a combination of
data collection methods (e.g., interviews, discussions, company portals), and
b) a follow-up group discussion after a year to understand the status of the
challenges and improvements identified in the first phase. Our results indicate
that developing reusable assets resulted in upfront costs, such as additional
effort in ensuring compliance. Furthermore, development with reuse also
resulted in additional effort, for example, in integrating and understanding
reusable assets. Ericsson perceived the additional effort as an investment
resulting in long-term benefits such as improved quality, productivity,
customer experience, and way of working. Ericsson's main challenge was
increased pressure on the producers of reusable assets, which was mitigated by
scaling the InnerSource adoption. InnerSource success is evident from the
increase in the contributions to reusable assets. In addition, Ericsson
implemented measures such as automating the compliance check, which enhanced
the maturity of reusable assets and resulted in increased reuse.
","['Deepika Badampudi', 'Muhammad Usman', 'Xingru Chen']"
http://arxiv.org/abs/2403.00787v1,Reusable launch vehicle,2024-02-19T23:40:46Z,2024-02-19T23:40:46Z,"Reusable MLOps: Reusable Deployment, Reusable Infrastructure and
  Hot-Swappable Machine Learning models and services","  Although Machine Learning model building has become increasingly accessible
due to a plethora of tools, libraries and algorithms being available freely,
easy operationalization of these models is still a problem. It requires
considerable expertise in data engineering, software development, cloud and
DevOps. It also requires planning, agreement, and vision of how the model is
going to be used by the business applications once it is in production, how it
is going to be continuously trained on fresh incoming data, and how and when a
newer model would replace an existing model. This leads to developers and data
scientists working in silos and making suboptimal decisions. It also leads to
wasted time and effort. We introduce the Acumos AI platform we developed and we
demonstrate some unique novel capabilities that the Acumos model runner
possesses, that can help solve the above problems. We introduce a new
sustainable concept in the field of AI/ML operations - called Reusable MLOps -
where we reuse the existing deployment and infrastructure to serve new models
by hot-swapping them without tearing down the infrastructure or the
microservice, thus achieving reusable deployment and operations for AI/ML
models while still having continuously trained models in production.
","['D Panchal', 'P Verma', 'I Baran', 'D Musgrove', 'D Lu']"
http://arxiv.org/abs/1003.5777v1,Reusable launch vehicle,2010-03-30T09:57:26Z,2010-03-30T09:57:26Z,Specifying Reusable Components,"  Reusable software components need expressive specifications. This paper
outlines a rigorous foundation to model-based contracts, a method to equip
classes with strong contracts that support accurate design, implementation, and
formal verification of reusable components. Model-based contracts
conservatively extend the classic Design by Contract with a notion of model,
which underpins the precise definitions of such concepts as abstract
equivalence and specification completeness. Experiments applying model-based
contracts to libraries of data structures suggest that the method enables
accurate specification of practical software.
","['Nadia Polikarpova', 'Carlo A. Furia', 'Bertrand Meyer']"
http://arxiv.org/abs/1202.5609v1,Reusable launch vehicle,2012-02-25T05:23:21Z,2012-02-25T05:23:21Z,A Framework Studio for Component Reusability,"  The deployment of a software product requires considerable amount of time and
effort. In order to increase the productivity of the software products,
reusability strategies were proposed in the literature. However effective reuse
is still a challenging issue. This paper presents a framework studio for
effective components reusability which provides the selection of components
from framework studio and generation of source code based on stakeholders
needs. The framework studio is implemented using swings which are integrated
onto the Net Beans IDE which help in faster generation of the source code.
","['N Md Jubair Basha', 'Salman Abdul Moiz']"
id,technology,published,updated,title,summary,authors
http://arxiv.org/abs/1907.13114v1,Robotics,2019-07-30T17:56:17Z,2019-07-30T17:56:17Z,The Use of Agricultural Robots in Orchard Management,"  Book chapter that summarizes recent research on agricultural robotics in
orchard management, including Robotic pruning, Robotic thinning, Robotic
spraying, Robotic harvesting, Robotic fruit transportation, and future trends.
","['Qin Zhang', 'Manoj Karkee', 'Amy Tabb']"
http://arxiv.org/abs/2208.05095v1,Robotics,2022-08-10T01:02:57Z,2022-08-10T01:02:57Z,Robotics in Snow and Ice,"  Definition: The terms ""robotics in snow and ice"" refers to robotic systems
being studied, developed, and used in areas where water can be found in its
solid state. This specialized branch of field robotics investigates the impact
of extreme conditions related to cold environments on autonomous vehicles.
",['François Pomerleau']
http://arxiv.org/abs/2005.07474v1,Robotics,2020-05-15T11:31:54Z,2020-05-15T11:31:54Z,Robot Accident Investigation: a case study in Responsible Robotics,"  Robot accidents are inevitable. Although rare, they have been happening since
assembly-line robots were first introduced in the 1960s. But a new generation
of social robots are now becoming commonplace. Often with sophisticated
embedded artificial intelligence (AI) social robots might be deployed as care
robots to assist elderly or disabled people to live independently. Smart robot
toys offer a compelling interactive play experience for children and
increasingly capable autonomous vehicles (AVs) the promise of hands-free
personal transport and fully autonomous taxis. Unlike industrial robots which
are deployed in safety cages, social robots are designed to operate in human
environments and interact closely with humans; the likelihood of robot
accidents is therefore much greater for social robots than industrial robots.
This paper sets out a draft framework for social robot accident investigation;
a framework which proposes both the technology and processes that would allow
social robot accidents to be investigated with no less rigour than we expect of
air or rail accident investigations. The paper also places accident
investigation within the practice of responsible robotics, and makes the case
that social robotics without accident investigation would be no less
irresponsible than aviation without air accident investigation.
","['Alan F. T. Winfield', 'Katie Winkle', 'Helena Webb', 'Ulrik Lyngs', 'Marina Jirotka', 'Carl Macrae']"
http://arxiv.org/abs/1403.2625v1,Robotics,2014-03-11T16:12:58Z,2014-03-11T16:12:58Z,Pattern Formation for Asynchronous Robots without Agreement in Chirality,"  This paper presents a deterministic algorithm for forming a given asymmetric
pattern in finite time by a set of autonomous, homogeneous, oblivious mobile
robots under the CORDA model. The robots are represented as points on the 2D
plane. There is no explicit communication between the robots. The robots
coordinate among themselves by observing the positions of the other robots on
the plane. Initially all the robots are assumed to be stationary. The robots
have local coordinate systems defined by Sense of Direction (SoD), orientation
or chirality and scale. Initially the robots are in asymmetric configuration.
We show that these robots can form any given asymmetric pattern in finite time.
","['Sruti Gan Chaudhuri', 'Swapnil Ghike', 'Shrainik Jain', 'Krishnendu Mukhopadhyaya']"
http://arxiv.org/abs/1408.2072v1,Robotics,2014-08-09T07:43:54Z,2014-08-09T07:43:54Z,Formation of General Position by Asynchronous Mobile Robots,"  The traditional distributed model of autonomous, homogeneous, mobile point
robots usually assumes that the robots do not create any visual obstruction for
the other robots, i.e., the robots are see through. In this paper, we consider
a slightly more realistic model, by incorporating the notion of obstructed
visibility (i.e., robots are not see through) for other robots. Under the new
model of visibility, a robot may not have the full view of its surroundings.
Many of the existing algorithms demand that each robot should have the complete
knowledge of the positions of other robots. Since, vision is the only mean of
their communication, it is required that the robots are in general position
(i.e., no three robots are collinear). We consider asynchronous robots. They
also do not have common chirality (or any agreement on a global coordinate
system). In this paper, we present a distributed algorithm for obtaining a
general position for the robots in finite time from any arbitrary
configuration. The algorithm also assures collision free motion for each robot.
This algorithm may also be used as a preprocessing module for many other
subsequent tasks performed by the robots.
","['S. Bhagat', 'S. Gan Chaudhuri', 'K. Mukhopadhyaya']"
http://arxiv.org/abs/2210.05204v1,Robotics,2022-10-11T07:19:04Z,2022-10-11T07:19:04Z,A review of cuspidal serial and parallel manipulators,"  Cuspidal robots can move from one inverse or direct kinematic solution to
another without ever passing through a singularity. These robots have remained
unknown because almost all industrial robots do not have this feature. However,
in fact, industrial robots are the exceptions. Some robots appeared recently in
the industrial market can be shown to be cuspidal but, surprisingly, almost
nobody knows it and robot users meet difficulties in planning trajectories with
these robots. This paper proposes a review on the fundamental and application
aspects of cuspidal robots. It addresses the important issues raised by these
robots for the design and planning of trajectories. The identification of all
cuspidal robots is still an open issue. This paper recalls in details the case
of serial robots with three joints but it also addresses robots with more
complex architectures such as 6-revolute-jointed robot and parallel robots. We
hope that this paper will help disseminate more widely knowledge on cuspidal
robots.
","['Philippe Wenger', 'Damien Chablat']"
http://arxiv.org/abs/2408.05491v1,Robotics,2024-08-10T08:43:07Z,2024-08-10T08:43:07Z,Optimal Dispersion of Silent Robots in a Ring,"  Given a set of co-located mobile robots in an unknown anonymous graph, the
robots must relocate themselves in distinct graph nodes to solve the dispersion
problem. In this paper, we consider the dispersion problem for silent robots
\cite{gorain2024collaborative}, i.e., no direct, explicit communication between
any two robots placed in the nodes of an oriented $n$ node ring network. The
robots operate in synchronous rounds. The dispersion problem for silent mobile
robots has been studied in arbitrary graphs where the robots start from a
single source. In this paper, we focus on the dispersion problem for silent
mobile robots where robots can start from multiple sources. The robots have
unique labels from a range $[0,\;L]$ for some positive integer $L$. Any two
co-located robots do not have the information about the label of the other
robot. The robots have weak multiplicity detection capability, which means they
can determine if it is alone on a node. The robots are assumed to be able to
identify an increase or decrease in the number of robots present on a node in a
particular round. However, the robots can not get the exact number of increase
or decrease in the number of robots. We have proposed a deterministic
distributed algorithm that solves the dispersion of $k$ robots in an oriented
ring in $O(\log L+k)$ synchronous rounds with $O(\log L)$ bits of memory for
each robot. A lower bound $\Omega(\log L+k)$ on time for the dispersion of $k$
robots on a ring network is presented to establish the optimality of the
proposed algorithm.
","['Bibhuti Das', 'Barun Gorain', 'Kaushik Mondal', 'Krishnendu Mukhopadhyaya', 'Supantha Pandit']"
http://arxiv.org/abs/cs/0411018v1,Robotics,2004-11-08T20:41:44Z,2004-11-08T20:41:44Z,"Artificial Intelligence and Systems Theory: Applied to Cooperative
  Robots","  This paper describes an approach to the design of a population of cooperative
robots based on concepts borrowed from Systems Theory and Artificial
Intelligence. The research has been developed under the SocRob project, carried
out by the Intelligent Systems Laboratory at the Institute for Systems and
Robotics - Instituto Superior Tecnico (ISR/IST) in Lisbon. The acronym of the
project stands both for ""Society of Robots"" and ""Soccer Robots"", the case study
where we are testing our population of robots. Designing soccer robots is a
very challenging problem, where the robots must act not only to shoot a ball
towards the goal, but also to detect and avoid static (walls, stopped robots)
and dynamic (moving robots) obstacles. Furthermore, they must cooperate to
defeat an opposing team. Our past and current research in soccer robotics
includes cooperative sensor fusion for world modeling, object recognition and
tracking, robot navigation, multi-robot distributed task planning and
coordination, including cooperative reinforcement learning in cooperative and
adversarial environments, and behavior-based architectures for real time task
execution of cooperating robot teams.
","['Pedro U. Lima', 'Luis M. M. Custodio']"
http://arxiv.org/abs/0808.1661v1,Robotics,2008-08-12T13:21:52Z,2008-08-12T13:21:52Z,"Medical robotics: where we come from, where we are and where we could go","  This short note presents a viewpoint about medical robotics.
",['Jocelyne Troccaz']
http://arxiv.org/abs/1701.07790v2,Robotics,2017-01-26T17:45:47Z,2017-04-06T02:26:42Z,Game-Theoretic Modeling of Human Adaptation in Human-Robot Collaboration,"  In human-robot teams, humans often start with an inaccurate model of the
robot capabilities. As they interact with the robot, they infer the robot's
capabilities and partially adapt to the robot, i.e., they might change their
actions based on the observed outcomes and the robot's actions, without
replicating the robot's policy. We present a game-theoretic model of human
partial adaptation to the robot, where the human responds to the robot's
actions by maximizing a reward function that changes stochastically over time,
capturing the evolution of their expectations of the robot's capabilities. The
robot can then use this model to decide optimally between taking actions that
reveal its capabilities to the human and taking the best action given the
information that the human currently has. We prove that under certain
observability assumptions, the optimal policy can be computed efficiently. We
demonstrate through a human subject experiment that the proposed model
significantly improves human-robot team performance, compared to policies that
assume complete adaptation of the human to the robot.
","['Stefanos Nikolaidis', 'Swaprava Nath', 'Ariel D. Procaccia', 'Siddhartha Srinivasa']"
http://arxiv.org/abs/1812.06784v4,Robotics,2018-12-17T14:21:37Z,2019-04-24T08:44:46Z,"Animation Techniques in Human-Robot Interaction User Studies: a
  Systematic Literature Review","  There are many different ways a robot can move in Human-Robot Interaction.
One way is to use techniques from film animation to instruct the robot to move.
This article is a systematic literature review of human-robot trials, pilots,
and evaluations that have applied techniques from animation to move a robot.
Through 27 articles, we find that animation techniques improves individual's
interaction with robots, improving individual's perception of qualities of a
robot, understanding what a robot intends to do, and showing the robot's state,
or possible emotion. Animation techniques also help people relate to robots
that do not resemble a human or robot. The studies in the articles show further
areas for research, such as applying animation principles in other types of
robots and situations, combining animation techniques with other modalities,
and testing robots moving with animation techniques over the long term.
","['Trenton Schulz', 'Jim Torresen', 'Jo Herstad']"
